speaker,window_start,window_end,P21_AMP,P100_OVERALL,P32_IMO,P31_ICM,P30_INTER,P23_ATM,P11_TMA,P10_TRANS,P33_IAM,P24_ACO,P22_ASM,P13_TSF,P12_TGS,P20_ACT
SPEAKER_00,1290.0,1320.0,0,2,0,0,2,0,0,0,0,0,0,0,0,1
SPEAKER_00,1305.0,1335.0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_00,1320.0,1350.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_00,1335.0,1365.0,0,0,0,0,3,0,0,1,0,0,0,0,0,0
SPEAKER_00,1350.0,1380.0,0,0,0,0,2,0,0,1,0,0,0,1,0,0
SPEAKER_00,1365.0,1395.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
SPEAKER_00,1410.0,1440.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
SPEAKER_00,1425.0,1455.0,0,1,0,0,3,1,0,1,1,0,0,2,0,0
SPEAKER_00,1440.0,1470.0,0,0,0,0,4,1,0,0,1,0,0,1,0,0
SPEAKER_00,1455.0,1485.0,0,0,0,0,8,0,0,1,0,0,0,0,0,0
SPEAKER_00,1470.0,1500.0,0,1,0,0,7,0,0,1,0,0,0,0,0,0
SPEAKER_00,1485.0,1515.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_00,1575.0,1605.0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
SPEAKER_00,1590.0,1620.0,0,0,0,0,2,0,0,3,0,0,0,0,0,0
SPEAKER_00,1605.0,1635.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
SPEAKER_00,1620.0,1650.0,1,1,0,0,4,0,0,0,0,0,0,0,0,0
SPEAKER_00,1635.0,1665.0,1,1,0,0,7,0,0,0,0,0,0,0,0,3
SPEAKER_00,1650.0,1680.0,0,0,0,0,4,0,0,0,0,0,0,0,0,3
SPEAKER_00,1665.0,1695.0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
SPEAKER_00,1680.0,1710.0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
SPEAKER_00,1725.0,1755.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SPEAKER_00,1740.0,1770.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SPEAKER_00,1770.0,1800.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_00,1785.0,1815.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_00,1800.0,1830.0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
SPEAKER_00,1815.0,1845.0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
SPEAKER_00,1845.0,1875.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_00,1860.0,1890.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_00,1875.0,1905.0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
SPEAKER_00,1890.0,1920.0,0,0,0,0,3,0,0,1,1,0,0,0,0,1
SPEAKER_00,1905.0,1935.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
SPEAKER_00,1935.0,1965.0,0,0,0,0,4,0,0,0,1,0,1,1,0,1
SPEAKER_00,1950.0,1980.0,0,2,0,0,7,0,0,1,1,0,1,1,0,1
SPEAKER_00,1965.0,1995.0,0,2,0,0,3,0,0,1,1,0,0,0,0,1
SPEAKER_00,1980.0,2010.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SPEAKER_00,1995.0,2025.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_00,2010.0,2040.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
SPEAKER_00,2025.0,2055.0,0,1,0,0,3,0,0,2,0,0,0,0,0,0
SPEAKER_00,2040.0,2070.0,0,1,0,0,2,0,0,2,0,0,0,0,0,0
SPEAKER_00,2055.0,2085.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_00,2070.0,2100.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
SPEAKER_00,2085.0,2115.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
SPEAKER_00,2265.0,2295.0,0,1,0,0,1,0,0,2,0,0,0,0,0,0
SPEAKER_00,2280.0,2310.0,0,1,0,0,1,0,0,2,0,0,0,0,0,0
SPEAKER_00,2295.0,2325.0,0,0,0,0,2,0,0,0,1,0,0,0,0,1
SPEAKER_00,2310.0,2340.0,0,0,0,0,2,0,0,1,1,0,0,0,0,1
SPEAKER_00,2325.0,2355.0,0,2,0,0,3,0,0,3,0,0,0,0,0,0
SPEAKER_00,2340.0,2370.0,0,2,0,0,3,0,0,2,0,0,0,0,0,0
SPEAKER_00,2370.0,2400.0,0,1,0,0,3,0,0,0,0,0,0,1,0,1
SPEAKER_00,2385.0,2415.0,0,1,0,0,3,0,0,0,0,0,0,1,0,1
SPEAKER_00,2400.0,2430.0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
SPEAKER_00,2415.0,2445.0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
SPEAKER_00,2430.0,2460.0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
SPEAKER_00,2445.0,2475.0,0,0,0,0,5,0,0,2,0,0,0,1,0,2
SPEAKER_00,2460.0,2490.0,0,0,0,0,3,0,0,1,0,0,0,1,0,2
SPEAKER_00,2475.0,2505.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_00,2490.0,2520.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_00,2505.0,2535.0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
SPEAKER_00,2520.0,2550.0,0,0,0,0,2,0,0,2,0,0,0,0,0,2
SPEAKER_00,2535.0,2565.0,0,1,0,0,1,0,0,2,0,0,0,0,0,2
SPEAKER_00,2550.0,2580.0,0,1,0,0,0,0,0,2,0,0,0,0,0,1
SPEAKER_00,2565.0,2595.0,0,1,0,0,1,0,0,0,0,0,1,2,0,2
SPEAKER_00,2580.0,2610.0,0,1,0,0,1,0,0,2,1,0,1,2,0,3
SPEAKER_00,2595.0,2625.0,0,0,0,0,0,0,0,2,1,0,0,0,0,1
SPEAKER_00,2730.0,2760.0,0,0,0,0,2,0,0,1,1,0,0,0,0,0
SPEAKER_00,2745.0,2775.0,0,1,0,0,4,0,0,3,1,0,0,0,0,1
SPEAKER_00,2760.0,2790.0,0,1,0,0,3,0,0,3,0,0,0,0,0,1
SPEAKER_00,2775.0,2805.0,0,2,0,0,1,0,0,1,0,0,0,0,0,0
SPEAKER_00,2790.0,2820.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_00,2805.0,2835.0,0,1,0,0,2,0,1,2,0,0,0,0,0,0
SPEAKER_00,2820.0,2850.0,0,3,0,0,5,0,1,3,0,0,0,0,0,0
SPEAKER_00,2835.0,2865.0,0,2,0,0,3,0,0,1,0,0,0,0,0,0
SPEAKER_00,2865.0,2895.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SPEAKER_00,2880.0,2910.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SPEAKER_00,2925.0,2955.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
SPEAKER_00,2940.0,2970.0,0,3,0,0,5,0,0,3,0,0,1,1,0,0
SPEAKER_00,2955.0,2985.0,0,4,0,0,4,0,0,3,0,0,1,0,0,0
SPEAKER_00,2970.0,3000.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_00,2985.0,3015.0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
SPEAKER_00,3000.0,3030.0,0,2,0,0,1,0,0,1,0,0,0,1,0,1
SPEAKER_00,3015.0,3045.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_00,3030.0,3060.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_00,3045.0,3075.0,0,0,0,0,3,0,0,0,0,0,1,0,0,0
SPEAKER_00,3060.0,3090.0,0,0,0,0,3,0,0,0,0,0,1,0,0,0
SPEAKER_00,3075.0,3105.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_00,3090.0,3120.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_00,3105.0,3135.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_00,3135.0,3165.0,0,0,0,0,1,0,0,4,0,0,0,0,0,2
SPEAKER_00,3150.0,3180.0,0,0,0,0,1,0,0,4,0,0,0,0,0,2
SPEAKER_00,3165.0,3195.0,0,1,0,0,1,0,0,2,0,0,0,0,1,3
SPEAKER_00,3180.0,3210.0,0,1,0,0,1,0,0,2,0,0,0,0,1,3
SPEAKER_00,3195.0,3225.0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
SPEAKER_00,3210.0,3240.0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
SPEAKER_00,3255.0,3285.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SPEAKER_00,3270.0,3300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SPEAKER_00,3285.0,3315.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
SPEAKER_00,3300.0,3330.0,0,1,0,0,5,0,0,0,1,0,1,2,0,1
SPEAKER_00,3315.0,3345.0,0,2,0,0,5,0,0,0,0,0,2,2,0,1
SPEAKER_00,3330.0,3360.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
SPEAKER_00,3345.0,3375.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_00,3405.0,3435.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_00,3420.0,3450.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_00,3435.0,3465.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_00,3465.0,3495.0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
SPEAKER_00,3480.0,3510.0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
SPEAKER_00,3495.0,3525.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_00,3510.0,3540.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_00,3540.0,3570.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
SPEAKER_00,3555.0,3585.0,1,0,0,0,4,0,0,2,0,0,0,0,0,0
SPEAKER_00,3570.0,3600.0,0,0,0,0,5,0,0,2,0,0,0,0,0,0
SPEAKER_00,3585.0,3615.0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
SPEAKER_00,3675.0,3705.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_00,3690.0,3720.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_00,3720.0,3750.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_00,3735.0,3765.0,0,1,0,0,3,0,0,0,0,0,0,0,0,0
SPEAKER_00,3750.0,3780.0,0,3,0,0,3,0,0,2,0,0,0,1,0,1
SPEAKER_00,3765.0,3795.0,0,2,0,0,2,0,0,2,0,0,0,1,0,1
SPEAKER_00,3780.0,3810.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_00,3795.0,3825.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
SPEAKER_00,3810.0,3840.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_00,4005.0,4035.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
SPEAKER_00,4020.0,4050.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
